Wall time,Step,Value
1733102882.5701108,12900,0.000789101526606828
1733102912.656978,13000,0.0007967360434122384
1733102942.945717,13100,0.0008044069400057197
1733102972.7630956,13200,0.0008121137507259846
1733103002.777604,13300,0.000819855893496424
1733103033.1515677,13400,0.0008276330190710723
1733103063.3298647,13500,0.0008354445453733206
1733103093.0923667,13600,0.0008432899485342205
1733103123.8580275,13700,0.0008511688793078065
1733103153.8497305,13800,0.0008590806974098086
1733103184.56019,13900,0.0008670249953866005
1733103213.8502803,14000,0.0008750011911615729
1733103243.292172,14100,0.0008830088772810996
1733103272.7429676,14200,0.0008910474716685712
1733103302.032802,14300,0.0008991165086627007
1733103331.4901013,14400,0.0009072155226022005
1733103360.91911,14500,0.0009153438732028008
1733103390.3949153,14600,0.0009235012112185359
1733103419.6766715,14700,0.0009316868963651359
1733103449.0472887,14800,0.0009399004629813135
1733103478.452437,14900,0.0009481413871981204
1733103507.8520854,15000,0.0009564092033542693
1733103537.3869898,15100,0.0009647032711654902
1733103566.856239,15200,0.0009730231831781566
1733103596.3074212,15300,0.0009813683573156595
1733103625.649054,15400,0.0009897383861243725
1733103716.8736997,15500,0.0009981325129047036
1733103746.1993678,15600,0.0010065503884106874
1733103775.7607815,15700,0.0010149914305657148
1733103805.309627,15800,0.0010234551737084985
1733103834.6448727,15900,0.0010319409193471074
1733103863.9763181,16000,0.0010404483182355762
1733103893.2830281,16100,0.0010489766718819737
1733103922.6642923,16200,0.0010575256310403347
1733103952.0990198,16300,0.001066094497218728
1733103981.5701296,16400,0.0010746828047558665
1733104011.052695,16500,0.001083289971575141
1733104040.4995742,16600,0.001091915532015264
1733104069.7808099,16700,0.0011005589039996266
1733104098.983919,16800,0.0011092195054516196
1733104128.2223349,16900,0.0011178968707099557
1733104157.3408368,17000,0.0011265903012827039
1733104186.6120775,17100,0.0011352994479238987
1733104216.0663266,17200,0.0011440236121416092
1733104245.439279,17300,0.001152762328274548
1733104274.627125,17400,0.0011615150142461061
1733104304.0220547,17500,0.0011702810879796743
1733104333.3310463,17600,0.0011790600838139653
1733104362.841799,17700,0.00118785141967237
1733104392.3913872,17800,0.0011966545134782791
1733104421.9103825,17900,0.0012054687831550837
1733104451.3325102,18000,0.0012142937630414963
1733104480.769054,18100,0.001223128754645586
1733104510.2707815,18200,0.0012319734087213874
1733104539.5552323,18300,0.0012408270267769694
1733104569.0740144,18400,0.001249689026735723
1733104598.3997934,18500,0.0012585589429363608
1733104689.767915,18600,0.0012674361933022738
1733104719.1084244,18700,0.0012763203121721745
1733104748.6873403,18800,0.0012852104846388102
1733104777.9212086,18900,0.0012941063614562154
1733104807.416057,19000,0.001303007360547781
1733104836.675407,19100,0.001311912783421576
1733104866.1344042,19200,0.001320822280831635
1733104895.643563,19300,0.001329735154286027
1733104925.008875,19400,0.0013386508217081428
1733104954.344499,19500,0.001347568817436695
1733104983.6714704,19600,0.0013564885593950748
1733105013.1803927,19700,0.001365409349091351
1733105042.5339065,19800,0.0013743308372795582
1733105071.8444088,19900,0.0013832524418830872
1733105101.1968195,20000,0.001392173464410007
1733105130.6799796,20100,0.0014010933227837086
1733105160.2054117,20200,0.0014100116677582264
1733105189.434713,20300,0.0014189276844263077
1733105218.748825,20400,0.001427841023541987
1733105248.1292875,20500,0.0014367509866133332
1733105277.5068843,20600,0.0014456571079790592
1733105306.9662642,20700,0.0014545588055625558
1733105336.56403,20800,0.0014634554972872138
1733105365.8514562,20900,0.0014723466010764241
1733105395.213128,21000,0.0014812315348535776
1733105424.6020534,21100,0.001490109832957387
1733105454.0398157,21200,0.001498980913311243
1733105483.5486205,21300,0.0015078441938385367
1733105512.836624,21400,0.0015166990924626589
1733105542.1070588,21500,0.0015255451435223222
1733105571.5662866,21600,0.0015343816485255957
1733105663.031212,21700,0.001543208141811192
1733105692.511148,21800,0.0015520240413025022
1733105721.817513,21900,0.0015608288813382387
1733105751.174655,22000,0.0015696219634264708
1733105780.5171037,22100,0.001578402821905911
1733105809.882972,22200,0.001587170991115272
1733105838.9481602,22300,0.0015959256561473012
1733105868.4436138,22400,0.001604666467756033
1733105897.9119554,22500,0.00161339296028018
1733105927.4720094,22600,0.0016221043188124895
1733105956.967052,22700,0.001630800194106996
1733105986.4007852,22800,0.0016394800040870905
1733106015.7846382,22900,0.0016481430502608418
1733106045.1272,23000,0.0016567890997976065
1733106074.6463053,23100,0.0016654173377901316
1733106104.0029404,23200,0.0016740272985771298
1733106133.4307306,23300,0.001682618516497314
1733106162.799846,23400,0.001691190293058753
1733106192.1015816,23500,0.0016997422790154815
1733106221.3935783,23600,0.0017082737758755684
1733106250.8949308,23700,0.0017167843179777265
1733106280.3849802,23800,0.0017252734396606684
1733106309.7783227,23900,0.0017337404424324632
1733106339.2362103,24000,0.0017421848606318235
1733106368.6604645,24100,0.001750606345012784
1733106397.9763694,24200,0.0017590040806680918
1733106427.4398465,24300,0.0017673777183517814
1733106456.9518661,24400,0.0017757266759872437
1733106486.2318344,24500,0.0017840503714978695
1733106515.63897,24600,0.0017923483392223716
1733106545.0297973,24700,0.0018006201134994626
1733106636.56098,24800,0.0018088651122525334
1733106665.8931758,24900,0.0018170828698202968
1733106695.2438316,25000,0.0018252728041261435
1733106724.620954,25100,0.0018334343330934644
1733106753.9519439,25200,0.001841567107476294
1733106783.368801,25300,0.0018496705451980233
1733106812.8938024,25400,0.001857744064182043
1733106842.3395267,25500,0.0018657873151823878
1733106871.6160758,25600,0.0018737995997071266
1733106901.0662072,25700,0.001881780568510294
1733106930.585519,25800,0.0018897297559306026
1733106959.9662724,25900,0.0018976464634761214
1733106989.3213184,26000,0.001905530341900885
1733107018.642183,26100,0.0019133808091282845
1733107047.9403238,26200,0.0019211973994970322
1733107077.2442236,26300,0.0019289797637611628
1733107106.5921257,26400,0.0019367272034287453
1733107135.9882555,26500,0.0019444393692538142
1733107165.353111,26600,0.0019521156791597605
1733107194.7587116,26700,0.001959755551069975
1733107224.1548738,26800,0.0019673588685691357
1733107253.6175518,26900,0.001974924933165312
1733107282.970783,27000,0.0019824530463665724
1733107312.3259585,27100,0.0019899432081729174
1733107341.7953496,27200,0.001997394487261772
1733107371.1057203,27300,0.0020048068836331367
1733107400.5394974,27400,0.0020121794659644365
1733107429.8659697,27500,0.002019512001425028
1733107459.2262151,27600,0.0020268040243536234
1733107488.5583959,27700,0.002034055069088936
1733107518.0738106,27800,0.002041264669969678
1733107609.5175757,27900,0.0020484323613345623
1733107638.9768474,28000,0.0020555576775223017
1733107668.2382605,28100,0.0020626401528716087
1733107697.7320354,28200,0.00206967955455184
1733107727.207603,28300,0.002076675184071064
1733107756.4816794,28400,0.002083626575767994
1733107785.8905256,28500,0.002090533496811986
1733107815.3730123,28600,0.002097395481541753
1733107844.8830013,28700,0.0021042118314653635
1733107874.267202,28800,0.002110982546582818
1733107903.636633,28900,0.0021177069284021854
1733107932.928005,29000,0.0021243845112621784
1733107962.211887,29100,0.0021310150623321533
1733107991.7010791,29200,0.002137597883120179
1733108021.0494258,29300,0.002144132973626256
1733108050.3821537,29400,0.002150619635358453
1733108079.7191117,29500,0.0021570574026554823
1733108108.9930437,29600,0.002163446042686701
1733108138.2614622,29700,0.002169785089790821
1733108167.4870918,29800,0.0021760743111371994
1733108196.8233535,29900,0.002182313008233905
1733108226.063048,30000,0.0021885009482502937
1733108255.6078126,30100,0.0021946376655250788
1733108284.961666,30200,0.0022007229272276163
1733108314.191975,30300,0.002206756267696619
1733108343.5024767,30400,0.0022127372212707996
1733108372.8837864,30500,0.0022186655551195145
1733108402.338989,30600,0.002224540803581476
1733108431.6115541,30700,0.0022303625009953976
1733108461.0873477,30800,0.0022361306473612785
1733108490.6535482,30900,0.002241844544187188
1733108582.01106,31000,0.002247503725811839
1733108611.3560724,31100,0.002253108425065875
1733108640.7680073,31200,0.0022586574777960777
1733108670.1704254,31300,0.0022641513496637344
1733108699.6248472,31400,0.0022695891093462706
1733108729.0465977,31500,0.0022749705240130424
1733108758.3391442,31600,0.0022802953608334064
1733108787.6538837,31700,0.002285563386976719
1733108817.0010073,31800,0.0022907741367816925
1733108846.3364792,31900,0.0022959273774176836
1733108875.698797,32000,0.0023010224103927612
1733108904.962017,32100,0.002306059468537569
1733108934.2307947,32200,0.002311037853360176
1733108963.6088274,32300,0.0023159573320299387
1733108992.99381,32400,0.002320817904546857
1733109022.373009,32500,0.002325618639588356
1733109051.769949,32600,0.0023303597699850798
1733109081.0762153,32700,0.002335040830075741
1733109110.278855,32800,0.0023396615870296955
1733109139.596963,32900,0.0023442215751856565
1733109168.8591902,33000,0.0023487205617129803
1733109198.0449605,33100,0.002353158313781023
1733109227.4368749,33200,0.002357534598559141
1733109256.8497388,33300,0.0023618489503860474
1733109286.155404,33400,0.0023661013692617416
1733109315.4045959,33500,0.0023702916223555803
1733109344.7029026,33600,0.0023744190111756325
1733109374.0165727,33700,0.0023784837685525417
1733109403.3641567,33800,0.002382485195994377
1733109432.8409557,33900,0.0023864235263317823
1733109462.23415,34000,0.0023902980610728264
1733109553.6013238,34100,0.0023941088002175093
1733109583.0123413,34200,0.0023978552781045437
1733109612.346908,34300,0.0024015377275645733
1733109641.926731,34400,0.002405155450105667
1733109671.5149558,34500,0.002408708445727825
1733109700.9748101,34600,0.00241219624876976
1733109730.2273622,34700,0.0024156190920621157
1733109759.6286411,34800,0.002418976277112961
1733109789.0499258,34900,0.0024222678039222956
1733109818.3481405,35000,0.00242549367249012
1733109847.7930727,35100,0.0024286534171551466
1733109877.1390858,35200,0.002431746805086732
1733109906.3536718,35300,0.002434773836284876
1733109935.8725433,35400,0.002437734045088291
1733109965.25431,35500,0.002440627431496978
1733109994.6679318,35600,0.002443453995510936
1733110024.0946364,35700,0.002446213271468878
1733110053.5510674,35800,0.002448905259370804
1733110083.0766218,35900,0.0024515294935554266
1733110112.5316346,36000,0.0024540862068533897
1733110141.9402409,36100,0.002456574933603406
1733110171.4595492,36200,0.002458995906636119
1733110200.9364295,36300,0.0024613484274595976
1733110230.4618545,36400,0.0024636327289044857
1733110259.8791118,36500,0.0024658485781401396
1733110289.2798438,36600,0.0024679957423359156
1733110318.6643925,36700,0.0024700742214918137
1733110348.0417151,36800,0.00247208378277719
1733110377.3393383,36900,0.002474024426192045
1733110406.6665723,37000,0.002475895918905735
1733110436.0222497,37100,0.0024776982609182596
1733110527.5796843,37200,0.0024794312193989754
1733110557.0153112,37300,0.0024810945615172386
1733110586.3064444,37400,0.002482688520103693
1733110615.5307941,37500,0.002484212862327695
1733110644.8541338,37600,0.0024856673553586006
1733110674.333733,37700,0.00248705199919641
1733110703.642763,37800,0.00248836656101048
1733110733.1014097,37900,0.0024896112736314535
1733110762.4927454,38000,0.0024907859042286873
1733110791.9020119,38100,0.0024918902199715376
1733110821.2811804,38200,0.002492924453690648
1733110850.604096,38300,0.002493888372555375
1733110879.9585822,38400,0.002494781743735075
1733110909.3127675,38500,0.0024956048000603914
1733110938.7383714,38600,0.0024963575415313244
1733110968.119912,38700,0.0024970395024865866
1733110997.705849,38800,0.0024976511485874653
1733111027.173778,38900,0.0024981920141726732
1733111056.5036426,39000,0.002498662332072854
1733111086.06593,39100,0.002499061869457364
1733111115.4022872,39200,0.002499390859156847
1733111144.732016,39300,0.002499649068340659
1733111174.070843,39400,0.0024998364970088005
1733111203.4631064,39500,0.002499953145161271
1733111232.91458,39600,0.0024999992456287146
1733111262.2269237,39700,0.002499987371265888
1733111291.5994956,39800,0.0024999401066452265
1733111321.0157888,39900,0.0024998581502586603
1733111350.5846481,40000,0.0024997410364449024
1733111380.1227524,40100,0.00249958923086524
1733111409.5217097,40200,0.002499402267858386
1733111500.8343081,40300,0.002499180380254984
1733111530.1625361,40400,0.0024989238008856773
1733111559.6385448,40500,0.002498632064089179
1733111589.0937488,40600,0.0024983056355267763
1733111618.6309483,40700,0.002497944049537182
1733111648.0150754,40800,0.002497547771781683
1733111677.4260204,40900,0.0024971168022602797
1733111706.7963579,41000,0.0024966506753116846
1733111736.2281373,41100,0.002496149856597185
1733111765.446568,41200,0.0024956141132861376
1733111794.8771544,41300,0.0024950436782091856
1733111824.2955146,41400,0.0024944383185356855
1733111853.5917916,41500,0.002493798267096281
1733111882.6986635,41600,0.0024931232910603285
1733111912.0362504,41700,0.002492413856089115
1733111941.4220705,41800,0.0024916694965213537
1733111970.8014843,41900,0.002490890445187688
1733112000.1412032,42000,0.0024900767020881176
1733112029.4363048,42100,0.0024892285000532866
1733112058.7247047,42200,0.0024883453734219074
1733112088.2077582,42300,0.0024874277878552675
1733112117.652097,42400,0.002486475510522723
1733112147.034726,42500,0.002485488774254918
1733112176.4432223,42600,0.0024844675790518522
1733112205.903227,42700,0.002483411692082882
1733112235.344137,42800,0.0024823215790092945
1733112264.6856806,42900,0.0024811967741698027
1733112294.018355,43000,0.0024800377432256937
1733112323.2992117,43100,0.002478844253346324
1733112352.8009698,43200,0.0024776163045316935
1733112382.221253,43300,0.0024763543624430895
1733112473.5175536,43400,0.0024750579614192247
1733112503.0873606,43500,0.0024737271014600992
1733112532.5483336,43600,0.0024723622482270002
1733112561.9761581,43700,0.002470963401719928
1733112591.5319324,43800,0.0024695300962775946
1733112621.0397966,43900,0.0024680630303919315
1733112650.3528025,44000,0.0024665617384016514
1733112679.7948322,44100,0.0024650264531373978
1733112709.2546072,44200,0.0024634571745991707
1733112738.7155063,44300,0.00246185390278697
1733112768.1695006,44400,0.0024602168705314398
1733112797.5902047,44500,0.0024585460778325796
1733112826.9719152,44600,0.0024568415246903896
1733112856.4850316,44700,0.002455102978274226
1733112885.84453,44800,0.0024533311370760202
1733112915.220581,44900,0.002451525302603841
1733112944.5107665,45000,0.002449686173349619
1733112973.8709798,45100,0.002447813283652067
1733113003.3313646,45200,0.002445907099172473
1733113032.8158584,45300,0.0024439673870801926
1733113062.1500711,45400,0.0024419943802058697
1733113091.5493453,45500,0.0024399878457188606
1733113121.003291,45600,0.0024379482492804527
1733113150.443705,45700,0.0024358753580600023
1733113179.6906357,45800,0.002433769404888153
1733113209.0488322,45900,0.002431630389764905
1733113238.3729796,46000,0.002429458312690258
1733113267.802223,46100,0.0024272531736642122
1733113297.2159452,46200,0.0024250152055174112
1733113326.6410272,46300,0.002422744408249855
1733113355.9717634,46400,0.0024204410146921873
1733113447.4693327,46500,0.0024181045591831207
1733113476.884024,46600,0.0024157357402145863
1733113506.3826942,46700,0.0024133340921252966
1733113535.7687511,46800,0.002410900080576539
1733113565.2821918,46900,0.0024084337055683136
1733113594.7553372,47000,0.0024059347342699766
1733113624.0243337,47100,0.0024034036323428154
1733113653.428641,47200,0.0024008401669561863
1733113682.847505,47300,0.002398244570940733
1733113712.315641,47400,0.002395617077127099
1733113741.8185143,47500,0.002392957452684641
1733113771.13823,47600,0.0023902656976133585
1733113800.3652055,47700,0.002387542277574539
1733113829.6680212,47800,0.0023847869597375393
1733113859.2219076,47900,0.0023819999769330025
1733113888.6391451,48000,0.0023791813291609287
1733113918.0756083,48100,0.002376331016421318
1733113947.3696544,48200,0.0023734495043754578
1733113976.728349,48300,0.0023705363273620605
1733114006.2324307,48400,0.0023675919510424137
1733114035.7895947,48500,0.0023646163754165173
1733114065.122786,48600,0.002361609600484371
1733114094.4863172,48700,0.0023585716262459755
1733114123.780678,48800,0.002355502685531974
1733114153.2705271,48900,0.00235240301117301
1733114182.5524635,49000,0.0023492726031690836
1733114211.8591514,49100,0.0023461112286895514
1733114241.2564876,49200,0.0023429193533957005
1733114270.764093,49300,0.002339696977287531
1733114300.176262,49400,0.002336443867534399
1733114329.7050211,49500,0.002333160722628236
1733114421.393012,49600,0.002329847076907754
1733114450.7551804,49700,0.0023265033960342407
1733114480.1443264,49800,0.002323129680007696
1733114509.6115713,49900,0.0023197256959974766
1733114538.850122,50000,0.002316292142495513
1733114568.226727,50100,0.002312828553840518
1733114597.5545814,50200,0.002309335395693779
1733114626.9881802,50300,0.0023058124352246523
1733114656.4148827,50400,0.002302260138094425
1733114685.851137,50500,0.0022986785043030977
1733114715.3113403,50600,0.002295067301020026
1733114744.6781764,50700,0.002291426993906498
1733114774.0487928,50800,0.0022877578157931566
1733114803.5723784,50900,0.002284059301018715
1733114832.9004734,51000,0.0022803321480751038
1733114862.220365,51100,0.0022765761241316795
1733114891.6233273,51200,0.0022727912291884422
1733114921.0760736,51300,0.002268977928906679
1733114950.348817,51400,0.0022651359904557467
1733114979.8131323,51500,0.002261265879496932
1733115009.2217143,51600,0.0022573673631995916
1733115038.5735765,51700,0.002253440674394369
1733115068.0807972,51800,0.002249486045911908
1733115097.7836943,51900,0.0022455034777522087
1733115127.958444,52000,0.002241492969915271
1733115157.6162434,52100,0.0022374549880623817
1733115187.170491,52200,0.002233389299362898
1733115216.5851245,52300,0.002229295903816819
1733115246.0345287,52400,0.0022251754999160767
1733115275.8231115,52500,0.002221027621999383
1733115305.1951442,52600,0.0022168525028973818
1733115396.414227,52700,0.0022126506082713604
1733115425.8435001,52800,0.002208421705290675
1733115455.1771111,52900,0.0022041660267859697
1733115484.4751909,53000,0.002199883572757244
1733115513.894889,53100,0.002195574576035142
1733115543.2473428,53200,0.002191239269450307
1733115572.592664,53300,0.002186877653002739
1733115601.9545896,53400,0.002182489726692438
1733115631.3501043,53500,0.0021780759561806917
1733115660.802736,53600,0.002173636108636856
1733115690.2091238,53700,0.002169170416891575
1733115719.6857975,53800,0.0021646791137754917
1733115748.90532,53900,0.0021601621992886066
1733115778.2807746,54000,0.0021556199062615633
1733115807.6871138,54100,0.0021510522346943617
1733115837.2443783,54200,0.0021464594174176455
1733115866.5232363,54300,0.0021418414544314146
1733115895.83691,54400,0.002137198578566313
1733115925.214291,54500,0.0021325310226529837
1733115954.679917,54600,0.0021278387866914272
1733115984.0227473,54700,0.0021231218706816435
1733116013.5240684,54800,0.0021183807402849197
1733116042.9428537,54900,0.0021136151626706123
1733116072.2796664,55000,0.0021088256035000086
1733116101.4820983,55100,0.002104011829942465
1733116130.9708793,55200,0.0020991743076592684
1733116160.4087934,55300,0.0020943130366504192
1733116189.7710109,55400,0.002089428249746561
1733116219.1916058,55500,0.002084519946947694
1733116248.5771024,55600,0.002079588361084461
1733116277.9215214,55700,0.002074633492156863
1733116369.318767,55800,0.002069655805826187
1733116398.5679095,55900,0.0020646550692617893
1733116428.08449,56000,0.0020596315152943134
1733116457.452341,56100,0.002054585376754403
1733116486.8907945,56200,0.0020495166536420584
1733116516.1745842,56300,0.002044425578787923
1733116545.3273797,56400,0.0020393123850226402
1733116574.6923234,56500,0.0020341770723462105
1733116604.0223036,56600,0.002029020106419921
1733116633.42811,56700,0.0020238410215824842
1733116662.7498145,56800,0.0020186405163258314
1733116692.0672784,56900,0.0020134183578193188
1733116721.2322316,57000,0.0020081750117242336
1733116750.443153,57100,0.002002910478040576
1733116779.8818665,57200,0.001997624756768346
1733116809.1099463,57300,0.0019923183135688305
1733116838.449734,57400,0.0019869909156113863
1733116867.7355065,57500,0.0019816432613879442
1733116897.0699213,57600,0.001976274885237217
1733116926.5233834,57700,0.001970886252820492
1733116955.9310968,57800,0.0019654773641377687
1733116985.3439245,57900,0.001960048684850335
1733117014.8202896,58000,0.0019545999821275473
1733117044.4350126,58100,0.0019491317216306925
1733117073.550327,58200,0.0019436439033597708
1733117102.798681,58300,0.0019381367601454258
1733117132.1494427,58400,0.0019326102919876575
1733117161.5361469,58500,0.0019270647317171097
1733117190.8006315,58600,0.001921500195749104
1733117220.1741226,58700,0.001915917033329606
1733117249.6029718,58800,0.001910315128043294
1733117341.3602688,58900,0.0019046948291361332
1733117370.8209991,59000,0.0018990562530234456
1733117400.2709334,59100,0.001893399516120553
1733117429.5375888,59200,0.001887724851258099
1733117458.8228226,59300,0.0018820322584360838
1733117488.3936436,59400,0.0018763220869004726
1733117517.5755835,59500,0.0018705943366512656
1733117546.95026,59600,0.0018648493569344282
1733117576.3790884,59700,0.0018590870313346386
1733117605.9244068,59800,0.001853307825513184
1733117635.41133,59900,0.0018475117394700646
1733117664.8216257,60000,0.0018416988896206021
1733117694.2729652,60100,0.0018358695087954402
1733117723.6599228,60200,0.0018300237134099007
1733117753.0172126,60300,0.001824161852709949
1733117782.4548178,60400,0.0018182838102802634
1733117811.9078202,60500,0.0018123899353668094
1733117841.239486,60600,0.0018064803443849087
1733117870.4677255,60700,0.0018005551537498832
1733117899.9061048,60800,0.0017946145962923765
1733117929.3009863,60900,0.0017886589048430324
1733117958.7224693,61000,0.0017826880794018507
1733117988.0967226,61100,0.0017767023527994752
1733118017.439007,61200,0.0017707019578665495
1733118046.6511343,61300,0.0017646870110183954
1733118075.918949,61400,0.0017586576286703348
1733118105.1595328,61500,0.0017526140436530113
1733118134.405159,61600,0.0017465563723817468
1733118163.649492,61700,0.0017404849641025066
1733118192.936686,61800,0.001734399702399969
1733118222.0516446,61900,0.0017283009365200996
1733118313.4877381,62000,0.00172218878287822
1733118342.61575,62100,0.001716063474304974
1733118372.1209261,62200,0.0017099251272156835
1733118401.4794366,62300,0.0017037739744409919
1733118430.8534815,62400,0.0016976101323962212
1733118460.239456,62500,0.0016914337174966931
1733118489.6425457,62600,0.0016852449625730515
1733118519.1179707,62700,0.0016790441004559398
1733118548.5698078,62800,0.00167283124756068
1733118577.965197,62900,0.0016666065203025937
1733118607.3704667,63000,0.0016603701515123248
1733118636.7750933,63100,0.0016541223740205169
1733118666.1166077,63200,0.0016478633042424917
1733118695.5258696,63300,0.0016415930585935712
1733118724.6963356,63400,0.001635311869904399
1733118754.0123756,63500,0.0016290199710056186
1733118783.2646296,63600,0.0016227173618972301
1733118812.687896,63700,0.001616404508240521
1733118842.0133681,63800,0.0016100812936201692
1733118871.3444324,63900,0.0016037480672821403
1733118900.5733376,64000,0.0015974048292264342
1733118929.830512,64100,0.0015910520451143384
1733118959.1771948,64200,0.001584689598530531
1733118988.6224558,64300,0.0015783179551362991
1733119017.9542055,64400,0.0015719369985163212
1733119047.1426919,64500,0.0015655470779165626
1733119076.395818,64600,0.001559148309752345
1733119105.6860802,64700,0.0015527410432696342
1733119134.992975,64800,0.0015463251620531082
1733119164.1867976,64900,0.0015399010153487325
1733119255.5777068,65000,0.0015334688359871507
1733119285.037063,65100,0.0015270287403836846
1733119314.3139355,65200,0.0015205808449536562
